timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z
1689140542091035300,-1.0,9.0,42.0,83.0,19.0,1.0,0.0,-1.0,,,,,,,,,,,,
1689140542102025800,-3.0,-9.0,-11.0,10.0,-2.0,0.0,-1.0,2.0,,,,,,,,,,,,
1689140542103047900,-4.0,-1.0,-8.0,-33.0,-15.0,-7.0,-3.0,-2.0,,,,,,,,,,,,
1689140542115021000,0.0,0.0,-7.0,-12.0,-3.0,-2.0,-1.0,-1.0,,,,,,,,,,,,
1689140542116021800,0.0,1.0,-5.0,-30.0,-7.0,-1.0,-3.0,0.0,,,,,,,,,,,,
1689140542125015000,0.0,-4.0,-1.0,-11.0,-9.0,-2.0,-1.0,-2.0,,,,,,,,,,,,
1689140542127016500,1.0,1.0,5.0,1.0,6.0,2.0,-1.0,4.0,,,,,,,,,,,,
1689140542132417800,-3.0,-3.0,4.0,25.0,12.0,3.0,1.0,2.0,,,,,,,,,,,,
1689140542134426700,7.0,1.0,2.0,-11.0,-4.0,-3.0,-3.0,-6.0,,,,,,,,,,,,
1689140542147760000,-3.0,-1.0,-2.0,19.0,4.0,1.0,0.0,-3.0,,,,,,,,,,,,
1689140542149712800,-4.0,-5.0,-8.0,-48.0,-20.0,-4.0,-2.0,3.0,,,,,,,,,,,,
1689140542150711500,3.0,2.0,15.0,69.0,29.0,6.0,0.0,-1.0,,,,,,,,,,,,
1689140542151710700,-2.0,-2.0,-3.0,-16.0,-6.0,-5.0,-2.0,-1.0,,,,,,,,,,,,
1689140542162212100,-3.0,-4.0,4.0,20.0,22.0,10.0,2.0,0.0,,,,,,,,,,,,
1689140542164188000,3.0,3.0,3.0,0.0,-11.0,-3.0,0.0,5.0,,,,,,,,,,,,
1689140542169647700,-4.0,-1.0,-3.0,-37.0,-16.0,-5.0,-2.0,-7.0,,,,,,,,,,,,
1689140542171651700,0.0,-1.0,12.0,60.0,23.0,7.0,3.0,5.0,,,,,,,,,,,,
1689140542184722600,1.0,0.0,-8.0,-9.0,-8.0,-6.0,-2.0,-1.0,,,,,,,,,,,,
1689140542186717700,-1.0,3.0,3.0,-6.0,-9.0,-4.0,-1.0,-1.0,,,,,,,,,,,,
1689140542192714100,-3.0,-2.0,-8.0,-29.0,-7.0,-3.0,-3.0,-3.0,,,,,,,,,,,,
1689140542194713800,1.0,1.0,0.0,65.0,15.0,5.0,1.0,3.0,,,,,,,,,,,,
1689140542207705100,-1.0,0.0,9.0,6.0,5.0,0.0,-1.0,-3.0,,,,,,,,,,,,
1689140542209706800,-3.0,-1.0,-11.0,-25.0,-24.0,-6.0,-2.0,-1.0,,,,,,,,,,,,
1689140542211726000,4.0,2.0,-5.0,-16.0,26.0,1.0,-1.0,0.0,,,,,,,,,,,,
1689140542213703800,-3.0,-1.0,-20.0,-128.0,-59.0,-14.0,-6.0,0.0,,,,,,,,,,,,
1689140542222698700,11.0,15.0,78.0,105.0,112.0,47.0,16.0,10.0,,,,,,,,,,,,
1689140542223695900,2.0,-2.0,-17.0,-55.0,-4.0,1.0,1.0,0.0,,,,,,,,,,,,
1689140542229694300,-2.0,-31.0,-5.0,4.0,-19.0,-6.0,-4.0,-3.0,,,,,,,,,,,,
1689140542230692600,-4.0,0.0,-19.0,-54.0,-20.0,-10.0,-4.0,-3.0,,,,,,,,,,,,
1689140542244683600,-5.0,-1.0,-20.0,-35.0,-37.0,-11.0,-5.0,-4.0,,,,,,,,,,,,
1689140542246682700,0.0,-1.0,7.0,19.0,5.0,-1.0,0.0,4.0,,,,,,,,,,,,
1689140542252680200,-1.0,9.0,5.0,9.0,6.0,6.0,2.0,1.0,,,,,,,,,,,,
1689140542254678300,-4.0,-9.0,-6.0,-4.0,-12.0,-5.0,-4.0,-3.0,,,,,,,,,,,,
1689140542270669300,-1.0,-7.0,-18.0,-12.0,-17.0,-8.0,-2.0,-1.0,,,,,,,,,,,,
1689140542271668900,-4.0,2.0,11.0,39.0,17.0,3.0,1.0,-2.0,,,,,,,,,,,,
1689140542274666700,-3.0,-2.0,-15.0,-17.0,-27.0,-9.0,-4.0,-4.0,,,,,,,,,,,,
1689140542276666400,-3.0,1.0,12.0,17.0,18.0,8.0,6.0,1.0,,,,,,,,,,,,
1689140542283662300,-4.0,2.0,1.0,-23.0,-8.0,-4.0,-4.0,-3.0,,,,,,,,,,,,
1689140542284661800,-7.0,-10.0,-1.0,4.0,14.0,7.0,-2.0,-4.0,,,,,,,,,,,,
1689140542289658700,3.0,7.0,7.0,10.0,-3.0,-1.0,0.0,1.0,,,,,,,,,,,,
1689140542291657700,-1.0,-1.0,8.0,-2.0,-2.0,-5.0,-4.0,-2.0,,,,,,,,,,,,
1689140542304650700,-8.0,-8.0,-20.0,-13.0,-8.0,-11.0,-6.0,-6.0,,,,,,,,,,,,
1689140542305650400,13.0,2.0,0.0,9.0,-11.0,-13.0,-8.0,1.0,,,,,,,,,,,,
1689140542311644700,-29.0,-2.0,12.0,13.0,16.0,19.0,18.0,1.0,,,,,,,,,,,,
1689140542313645700,30.0,14.0,4.0,8.0,8.0,1.0,-4.0,9.0,,,,,,,,,,,,
1689140542327636900,9.0,-4.0,-17.0,-28.0,-23.0,-10.0,-10.0,-35.0,,,,,,,,,,,,
1689140542329635500,-6.0,3.0,10.0,13.0,5.0,3.0,4.0,-5.0,,,,,,,,,,,,
1689140542331636000,-25.0,5.0,-12.0,-16.0,-18.0,-10.0,0.0,-51.0,,,,,,,,,,,,
1689140542332636100,-71.0,-10.0,7.0,4.0,-2.0,-1.0,3.0,36.0,,,,,,,,,,,,
1689140542342628200,84.0,2.0,-4.0,-2.0,3.0,6.0,3.0,34.0,,,,,,,,,,,,
1689140542344626500,-5.0,-3.0,11.0,13.0,0.0,-8.0,-3.0,38.0,,,,,,,,,,,,
1689140542349627400,88.0,36.0,4.0,6.0,16.0,9.0,-12.0,10.0,,,,,,,,,,,,
1689140542351625900,-3.0,46.0,6.0,-3.0,14.0,14.0,1.0,-2.0,,,,,,,,,,,,
1689140542364615200,30.0,-37.0,-6.0,-4.0,-14.0,-12.0,-26.0,21.0,,,,,,,,,,,,
1689140542365616100,-9.0,5.0,1.0,-9.0,2.0,12.0,33.0,-54.0,,,,,,,,,,,,
1689140542372610900,66.0,3.0,-12.0,-10.0,-10.0,-11.0,-40.0,126.0,,,,,,,,,,,,
1689140542374610000,16.0,-81.0,-20.0,-17.0,-11.0,0.0,29.0,110.0,,,,,,,,,,,,
1689140542387601400,72.0,97.0,21.0,8.0,17.0,13.0,57.0,-35.0,,,,,,,,,,,,
1689140542389602500,59.0,-8.0,-12.0,-7.0,-22.0,-19.0,-96.0,-110.0,,,,,,,,,,,,
1689140542390600700,15.0,-65.0,-9.0,-4.0,6.0,1.0,-35.0,-76.0,,,,,,,,,,,,
1689140542392599500,-69.0,70.0,1.0,-18.0,-8.0,-11.0,30.0,-26.0,,,,,,,,,,,,
1689140542402595900,-9.0,-106.0,-40.0,-13.0,-38.0,-26.0,-78.0,-7.0,,,,,,,,,,,,
1689140542403594600,-50.0,-8.0,6.0,12.0,11.0,11.0,124.0,102.0,,,,,,,,,,,,
1689140542409590400,-128.0,72.0,21.0,14.0,17.0,8.0,-48.0,28.0,,,,,,,,,,,,
1689140542411589000,-35.0,-102.0,-32.0,-22.0,-39.0,-42.0,-45.0,-39.0,,,,,,,,,,,,
1689140542424580700,70.0,82.0,44.0,29.0,43.0,-7.0,31.0,20.0,,,,,,,,,,,,
1689140542426581000,-128.0,18.0,0.0,9.0,13.0,14.0,-100.0,-120.0,,,,,,,,,,,,
1689140542432577500,101.0,10.0,-2.0,-6.0,-14.0,19.0,107.0,78.0,,,,,,,,,,,,
1689140542433577100,127.0,61.0,13.0,10.0,20.0,16.0,66.0,-101.0,,,,,,,,,,,,
1689140542447567700,-98.0,-58.0,-7.0,-6.0,-18.0,-12.0,-36.0,-29.0,,,,,,,,,,,,
1689140542449567200,-60.0,27.0,11.0,3.0,15.0,19.0,-25.0,40.0,,,,,,,,,,,,
1689140542450568000,13.0,25.0,-6.0,2.0,3.0,-2.0,-8.0,-89.0,,,,,,,,,,,,
1689140542451566400,14.0,-19.0,15.0,19.0,15.0,12.0,-44.0,108.0,,,,,,,,,,,,
1689140542462560000,80.0,-60.0,-4.0,-10.0,-6.0,-3.0,-16.0,47.0,,,,,,,,,,,,
1689140542464558200,-5.0,24.0,1.0,-5.0,-4.0,-7.0,-11.0,10.0,,,,,,,,,,,,
1689140542469555300,-82.0,-6.0,-1.0,-2.0,-10.0,1.0,60.0,-32.0,,,,,,,,,,,,
1689140542471554100,-1.0,48.0,5.0,10.0,3.0,-6.0,-55.0,-9.0,,,,,,,,,,,,
1689140542484546700,20.0,6.0,-17.0,-14.0,-8.0,2.0,35.0,-8.0,,,,,,,,,,,,
1689140542486546300,105.0,-41.0,-10.0,-14.0,-18.0,-24.0,-39.0,-9.0,,,,,,,,,,,,
1689140542492542300,-33.0,-10.0,5.0,9.0,20.0,27.0,3.0,55.0,,,,,,,,,,,,
1689140542494540700,92.0,-29.0,-15.0,-13.0,-11.0,-12.0,28.0,-33.0,,,,,,,,,,,,
1689140542507533200,-4.0,53.0,19.0,-55.0,-4.0,25.0,22.0,30.0,,,,,,,,,,,,
1689140542509532800,-59.0,-1.0,0.0,72.0,30.0,-13.0,-50.0,-24.0,,,,,,,,,,,,
1689140542511530800,51.0,-13.0,-9.0,6.0,-4.0,-24.0,56.0,-37.0,,,,,,,,,,,,
1689140542512529900,-81.0,37.0,23.0,-21.0,3.0,39.0,58.0,-21.0,,,,,,,,,,,,
1689140542531520100,-104.0,-65.0,-34.0,11.0,13.0,-5.0,-34.0,12.0,,,,,,,,,,,,
1689140542534519600,127.0,45.0,-10.0,-60.0,-13.0,16.0,73.0,101.0,,,,,,,,,,,,
1689140542535518300,-47.0,-4.0,4.0,9.0,-14.0,-10.0,-74.0,-37.0,,,,,,,,,,,,
1689140542537516100,-92.0,49.0,29.0,-50.0,-28.0,-6.0,0.0,-39.0,,,,,,,,,,,,
1689140542552507100,63.0,-32.0,-16.0,74.0,34.0,-32.0,-51.0,-38.0,,,,,,,,,,,,
1689140542554506800,-69.0,-45.0,-1.0,-40.0,-17.0,-19.0,-26.0,-101.0,,,,,,,,,,,,
1689140542556505300,127.0,42.0,-14.0,-44.0,-11.0,-3.0,-93.0,113.0,,,,,,,,,,,,
1689140542557504600,-114.0,-1.0,-35.0,-68.0,-5.0,-26.0,-16.0,-91.0,,,,,,,,,,,,
1689140542567498400,-74.0,55.0,40.0,-3.0,36.0,56.0,77.0,40.0,,,,,,,,,,,,
1689140542569500100,66.0,-57.0,5.0,63.0,11.0,-3.0,45.0,27.0,,,,,,,,,,,,
1689140542570499600,-21.0,-15.0,-47.0,-59.0,-9.0,-6.0,-8.0,-11.0,,,,,,,,,,,,
1689140542571498400,-88.0,-27.0,16.0,56.0,13.0,9.0,-79.0,-40.0,,,,,,,,,,,,
1689140542582490100,9.0,60.0,-28.0,-128.0,-54.0,-40.0,75.0,9.0,,,,,,,,,,,,
1689140542583490500,83.0,19.0,-6.0,79.0,48.0,34.0,3.0,54.0,,,,,,,,,,,,
1689140542589485900,-11.0,48.0,21.0,-74.0,-27.0,-17.0,13.0,-44.0,,,,,,,,,,,,
1689140542590487100,67.0,10.0,18.0,98.0,75.0,30.0,-39.0,-48.0,,,,,,,,,,,,
1689140542613472300,48.0,-20.0,-15.0,-24.0,-46.0,-4.0,92.0,9.0,,,,,,,,,,,,
1689140542615471500,-108.0,60.0,9.0,-65.0,-40.0,-16.0,3.0,5.0,,,,,,,,,,,,
1689140542629463200,-95.0,-95.0,-38.0,-39.0,-7.0,-17.0,-7.0,-33.0,,,,,,,,,,,,
1689140542631462800,51.0,-40.0,-61.0,-128.0,-68.0,-16.0,-90.0,7.0,,,,,,,,,,,,
1689140542634463100,-21.0,12.0,47.0,127.0,62.0,30.0,-78.0,-53.0,,,,,,,,,,,,
1689140542636461300,-17.0,53.0,3.0,-41.0,-23.0,-9.0,49.0,16.0,,,,,,,,,,,,
1689140542638459100,39.0,5.0,86.0,110.0,69.0,43.0,2.0,-68.0,,,,,,,,,,,,
1689140542640457400,-57.0,-22.0,-5.0,-25.0,12.0,-6.0,-39.0,30.0,,,,,,,,,,,,
1689140542642456800,39.0,-35.0,-32.0,-71.0,-35.0,-6.0,76.0,-58.0,,,,,,,,,,,,
1689140542644457300,-24.0,-26.0,-32.0,-79.0,-21.0,26.0,22.0,-20.0,,,,,,,,,,,,
1689140542650452500,-12.0,-41.0,-12.0,-18.0,-4.0,0.0,0.0,73.0,,,,,,,,,,,,
1689140542651453600,105.0,36.0,63.0,109.0,41.0,58.0,45.0,-34.0,,,,,,,,,,,,
1689140542664446300,-41.0,14.0,-43.0,-128.0,-65.0,-7.0,-98.0,50.0,,,,,,,,,,,,
1689140542666441500,13.0,-2.0,39.0,127.0,97.0,39.0,14.0,-110.0,,,,,,,,,,,,
1689140542672438600,-103.0,10.0,21.0,-1.0,-9.0,19.0,71.0,47.0,,,,,,,,,,,,
1689140542673438300,127.0,-45.0,-71.0,-79.0,-37.0,-3.0,109.0,35.0,,,,,,,,,,,,
1689140542688430700,-128.0,61.0,-33.0,-98.0,-44.0,-3.0,-37.0,-19.0,,,,,,,,,,,,
1689140542690428200,-14.0,-36.0,17.0,34.0,22.0,-17.0,-110.0,-83.0,,,,,,,,,,,,
1689140542691428500,-54.0,2.0,17.0,17.0,16.0,13.0,-60.0,-58.0,,,,,,,,,,,,
1689140542693427900,-12.0,36.0,16.0,-68.0,-2.0,-19.0,-101.0,24.0,,,,,,,,,,,,
1689140542705421700,55.0,3.0,35.0,73.0,36.0,16.0,70.0,62.0,,,,,,,,,,,,
1689140542706420700,64.0,13.0,-43.0,-112.0,-46.0,-6.0,-1.0,43.0,,,,,,,,,,,,
1689140542709417800,-45.0,-62.0,-74.0,-82.0,-60.0,-60.0,-55.0,-70.0,0.809240162,-0.248996973,10.64222622,0.105785601,0.011457887,-0.016254211,-0.272938997,0.301669419,9.244012833,-0.103653908,0.021849923,-0.012257273
1689140542711418500,16.0,13.0,17.0,99.0,60.0,78.0,-33.0,-12.0,,,,,,,,,,,,
1689140542725080800,59.0,-58.0,18.0,102.0,36.0,-23.0,12.0,10.0,,,,,,,,,,,,
1689140542726079100,-56.0,-8.0,-10.0,-67.0,-15.0,-11.0,-30.0,23.0,,,,,,,,,,,,
1689140542732098200,57.0,63.0,1.0,4.0,-32.0,-24.0,105.0,44.0,,,,,,,,,,,,
1689140542734102500,-85.0,37.0,16.0,-47.0,-14.0,-26.0,-9.0,67.0,,,,,,,,,,,,
1689140542747412000,-88.0,-29.0,-46.0,-13.0,-27.0,-33.0,-128.0,-66.0,,,,,,,,,,,,
1689140542749411100,-26.0,28.0,27.0,74.0,1.0,46.0,121.0,127.0,,,,,,,,,,,,
1689140542750410800,-75.0,22.0,-2.0,31.0,29.0,-27.0,-89.0,-101.0,,,,,,,,,,,,
1689140542751409900,-27.0,-13.0,19.0,25.0,33.0,21.0,-36.0,80.0,,,,,,,,,,,,
1689140542762403500,32.0,17.0,16.0,36.0,28.0,11.0,30.0,-40.0,,,,,,,,,,,,
1689140542763403500,-35.0,11.0,-31.0,-72.0,-48.0,-56.0,-29.0,26.0,,,,,,,,,,,,
1689140542769400200,-59.0,30.0,-57.0,-119.0,-94.0,-7.0,-34.0,-52.0,,,,,,,,,,,,
1689140542770400000,99.0,-78.0,86.0,106.0,85.0,22.0,43.0,-36.0,,,,,,,,,,,,
1689140542784412900,-60.0,-2.0,-25.0,-113.0,-36.0,-21.0,-67.0,-105.0,,,,,,,,,,,,
1689140542785390300,127.0,-5.0,-31.0,-122.0,-52.0,-18.0,-64.0,66.0,,,,,,,,,,,,
1689140542792385400,-96.0,-15.0,89.0,81.0,107.0,49.0,22.0,-5.0,,,,,,,,,,,,
1689140542793407400,-77.0,33.0,-23.0,-71.0,-8.0,10.0,87.0,-17.0,,,,,,,,,,,,
1689140542810377500,73.0,-67.0,-6.0,-41.0,-5.0,19.0,33.0,72.0,,,,,,,,,,,,
1689140542811375500,-99.0,-27.0,-47.0,-78.0,-53.0,-52.0,-81.0,-66.0,,,,,,,,,,,,
1689140542812374700,64.0,21.0,6.0,-21.0,-18.0,-22.0,-45.0,57.0,,,,,,,,,,,,
1689140542813374200,-128.0,13.0,-31.0,8.0,-32.0,-18.0,-63.0,-95.0,,,,,,,,,,,,
1689140542822432600,86.0,37.0,-5.0,-71.0,2.0,-2.0,79.0,63.0,,,,,,,,,,,,
1689140542823450400,-14.0,-36.0,64.0,114.0,56.0,20.0,90.0,-19.0,,,,,,,,,,,,
1689140542829628200,85.0,18.0,-19.0,-15.0,14.0,30.0,15.0,45.0,,,,,,,,,,,,
1689140542831652500,-29.0,17.0,17.0,-10.0,-22.0,-5.0,42.0,74.0,,,,,,,,,,,,
1689140542845138100,-38.0,8.0,1.0,66.0,-19.0,-4.0,-13.0,-69.0,,,,,,,,,,,,
1689140542846140400,-15.0,15.0,-5.0,11.0,6.0,-3.0,-37.0,-23.0,,,,,,,,,,,,
1689140542852410500,13.0,3.0,20.0,20.0,12.0,12.0,8.0,-1.0,,,,,,,,,,,,
1689140542853436800,-29.0,31.0,-6.0,-6.0,-15.0,-21.0,13.0,-12.0,,,,,,,,,,,,
1689140542868055200,-51.0,-6.0,-3.0,-9.0,-11.0,7.0,-39.0,0.0,,,,,,,,,,,,
1689140542870054100,-5.0,-10.0,14.0,14.0,15.0,2.0,11.0,13.0,,,,,,,,,,,,
1689140542870054100,32.0,-9.0,0.0,30.0,-6.0,-7.0,-6.0,-16.0,,,,,,,,,,,,
1689140542872053200,75.0,-17.0,-31.0,-51.0,-28.0,-19.0,8.0,16.0,,,,,,,,,,,,
1689140542882169700,-30.0,8.0,18.0,34.0,8.0,-8.0,-39.0,6.0,,,,,,,,,,,,
1689140542884164600,20.0,-6.0,4.0,6.0,14.0,28.0,1.0,-29.0,,,,,,,,,,,,
1689140542889629800,14.0,-7.0,-9.0,-22.0,-3.0,-8.0,16.0,9.0,,,,,,,,,,,,
1689140542891662300,44.0,-24.0,-20.0,-13.0,-17.0,-22.0,-6.0,2.0,,,,,,,,,,,,
1689140542904660900,-20.0,14.0,22.0,23.0,14.0,2.0,-9.0,-4.0,,,,,,,,,,,,
1689140542906625900,-25.0,11.0,-2.0,-6.0,-4.0,0.0,-4.0,-13.0,,,,,,,,,,,,
1689140542912623300,23.0,-19.0,-7.0,-16.0,-12.0,2.0,7.0,12.0,,,,,,,,,,,,
1689140542913621500,15.0,-3.0,-7.0,-3.0,-4.0,-9.0,-4.0,5.0,,,,,,,,,,,,
1689140542927614400,-19.0,21.0,11.0,14.0,18.0,13.0,-9.0,-7.0,,,,,,,,,,,,
1689140542928612200,10.0,-3.0,-7.0,-20.0,-8.0,-8.0,-3.0,5.0,,,,,,,,,,,,
1689140542935607100,4.0,-7.0,-6.0,3.0,-1.0,-12.0,-12.0,3.0,,,,,,,,,,,,
1689140542936608800,20.0,-10.0,3.0,5.0,-14.0,-8.0,1.0,-20.0,,,,,,,,,,,,
1689140542942606600,-22.0,-11.0,-3.0,-4.0,1.0,0.0,-2.0,28.0,,,,,,,,,,,,
1689140542943603400,13.0,-18.0,-4.0,-8.0,-2.0,1.0,-4.0,0.0,,,,,,,,,,,,
1689140542949615100,8.0,-28.0,-7.0,0.0,-6.0,7.0,3.0,-2.0,,,,,,,,,,,,
1689140542951598600,-11.0,6.0,-4.0,-14.0,-6.0,-19.0,-3.0,-3.0,,,,,,,,,,,,
1689140542967612100,-13.0,44.0,4.0,-8.0,-8.0,3.0,-8.0,-13.0,,,,,,,,,,,,
1689140542969593300,2.0,-2.0,16.0,24.0,13.0,12.0,4.0,8.0,,,,,,,,,,,,
1689140542973609500,8.0,10.0,9.0,14.0,12.0,8.0,-1.0,-2.0,,,,,,,,,,,,
1689140542975588400,8.0,-33.0,6.0,-9.0,-11.0,-7.0,1.0,2.0,,,,,,,,,,,,
1689140542987084700,-9.0,-50.0,-8.0,0.0,-6.0,-11.0,-13.0,-3.0,,,,,,,,,,,,
1689140542988088500,3.0,-2.0,15.0,-2.0,4.0,-6.0,-1.0,-6.0,,,,,,,,,,,,
1689140542995437900,2.0,40.0,-39.0,-19.0,-16.0,-13.0,-2.0,-4.0,,,,,,,,,,,,
1689140542997435900,12.0,28.0,-34.0,-5.0,-4.0,1.0,3.0,1.0,,,,,,,,,,,,
1689140543002410800,-4.0,17.0,37.0,10.0,9.0,16.0,0.0,3.0,,,,,,,,,,,,
1689140543003436400,-7.0,45.0,40.0,6.0,-3.0,-3.0,-3.0,-13.0,,,,,,,,,,,,
1689140543009608100,-7.0,6.0,-35.0,-22.0,-17.0,-10.0,-5.0,-5.0,,,,,,,,,,,,
1689140543011630200,11.0,2.0,17.0,-6.0,5.0,-6.0,-1.0,3.0,,,,,,,,,,,,
1689140543024640300,-7.0,5.0,-36.0,-11.0,0.0,12.0,0.0,-5.0,,,,,,,,,,,,
1689140543026578900,3.0,5.0,-21.0,15.0,5.0,9.0,4.0,8.0,,,,,,,,,,,,
1689140543032415400,-4.0,-58.0,48.0,13.0,-4.0,-5.0,1.0,2.0,,,,,,,,,,,,
1689140543033439100,0.0,-32.0,-35.0,-9.0,-3.0,-4.0,-5.0,-10.0,,,,,,,,,,,,
1689140543047581500,-4.0,6.0,13.0,-8.0,4.0,0.0,-2.0,-9.0,,,,,,,,,,,,
1689140543048581900,3.0,-15.0,-12.0,-6.0,-2.0,-6.0,-1.0,10.0,,,,,,,,,,,,
1689140543055425700,2.0,-4.0,4.0,-17.0,2.0,-2.0,-4.0,-3.0,,,,,,,,,,,,
1689140543057427400,0.0,0.0,-5.0,15.0,6.0,2.0,0.0,-4.0,,,,,,,,,,,,
1689140543070419100,0.0,-2.0,15.0,-15.0,-12.0,-1.0,2.0,1.0,,,,,,,,,,,,
1689140543071416100,-2.0,7.0,-19.0,2.0,16.0,3.0,-1.0,1.0,,,,,,,,,,,,
1689140543073416200,-2.0,-14.0,-35.0,-6.0,-12.0,-8.0,-5.0,-7.0,,,,,,,,,,,,
1689140543074415200,-1.0,-4.0,-21.0,-38.0,-23.0,-7.0,0.0,0.0,,,,,,,,,,,,
1689140543084410000,-5.0,-12.0,59.0,14.0,14.0,5.0,-9.0,-5.0,,,,,,,,,,,,
1689140543086409100,3.0,13.0,40.0,44.0,16.0,1.0,0.0,-1.0,,,,,,,,,,,,
1689140543092404500,-6.0,-17.0,-26.0,-32.0,-17.0,-2.0,-1.0,-1.0,,,,,,,,,,,,
1689140543094406000,12.0,-1.0,-18.0,14.0,5.0,-5.0,1.0,3.0,,,,,,,,,,,,
1689140543107396100,0.0,13.0,2.0,83.0,18.0,-1.0,2.0,1.0,,,,,,,,,,,,
1689140543110395000,-4.0,-23.0,1.0,-45.0,-12.0,2.0,-3.0,-3.0,,,,,,,,,,,,
1689140543115390900,0.0,-15.0,-1.0,15.0,16.0,3.0,-3.0,-3.0,,,,,,,,,,,,
1689140543117390500,2.0,44.0,38.0,-9.0,-7.0,-1.0,1.0,1.0,,,,,,,,,,,,
1689140543135380400,-4.0,-7.0,-3.0,-44.0,-19.0,-9.0,-8.0,-3.0,,,,,,,,,,,,
1689140543139378200,-3.0,17.0,-29.0,16.0,17.0,3.0,1.0,0.0,,,,,,,,,,,,
1689140543141378200,12.0,-15.0,12.0,24.0,0.0,-3.0,7.0,11.0,,,,,,,,,,,,
1689140543143375800,-14.0,-24.0,-26.0,-86.0,-37.0,0.0,-7.0,-11.0,,,,,,,,,,,,
1689140543147374300,6.0,10.0,6.0,71.0,46.0,11.0,8.0,9.0,,,,,,,,,,,,
1689140543149373800,-11.0,-1.0,-32.0,-2.0,-25.0,-17.0,-9.0,-11.0,,,,,,,,,,,,
1689140543160366600,3.0,-3.0,-10.0,-79.0,-2.0,10.0,0.0,0.0,,,,,,,,,,,,
1689140543162365200,-1.0,5.0,10.0,-11.0,-18.0,-12.0,-6.0,-3.0,,,,,,,,,,,,
1689140543167361400,-13.0,-25.0,-58.0,-33.0,-48.0,-10.0,-8.0,-8.0,,,,,,,,,,,,
1689140543169364400,1.0,4.0,57.0,-15.0,-7.0,1.0,0.0,-2.0,,,,,,,,,,,,
1689140543175356300,-5.0,6.0,-47.0,77.0,14.0,-1.0,-2.0,-2.0,,,,,,,,,,,,
1689140543177358900,5.0,-4.0,14.0,-8.0,-14.0,2.0,2.0,5.0,,,,,,,,,,,,
1689140543190348200,3.0,23.0,-13.0,-88.0,-47.0,-11.0,-2.0,-3.0,,,,,,,,,,,,
1689140543193347500,-5.0,-32.0,41.0,-12.0,27.0,7.0,1.0,-1.0,,,,,,,,,,,,
1689140543195345600,-5.0,14.0,27.0,32.0,16.0,5.0,-2.0,-4.0,,,,,,,,,,,,
1689140543196346400,4.0,16.0,5.0,25.0,41.0,6.0,-1.0,1.0,,,,,,,,,,,,
1689140543213335500,2.0,-1.0,-16.0,-35.0,-7.0,1.0,3.0,4.0,,,,,,,,,,,,
1689140543215334600,3.0,1.0,-27.0,-25.0,-32.0,-4.0,3.0,0.0,,,,,,,,,,,,
1689140543216333800,0.0,9.0,7.0,-22.0,-8.0,-6.0,-4.0,-2.0,,,,,,,,,,,,
1689140543217334100,-4.0,-23.0,-29.0,40.0,-5.0,-3.0,0.0,-1.0,,,,,,,,,,,,
1689140543227326900,6.0,10.0,-3.0,14.0,33.0,13.0,3.0,1.0,,,,,,,,,,,,
1689140543229326100,-8.0,-28.0,43.0,32.0,26.0,14.0,1.0,-1.0,,,,,,,,,,,,
1689140543235322100,3.0,14.0,-57.0,-64.0,-46.0,-18.0,-5.0,-1.0,,,,,,,,,,,,
1689140543237321300,-5.0,-4.0,30.0,59.0,31.0,29.0,3.0,-2.0,,,,,,,,,,,,
1689140543250313400,-1.0,-5.0,-20.0,-75.0,-43.0,-11.0,-1.0,-2.0,,,,,,,,,,,,
1689140543252312800,-2.0,-9.0,-16.0,-36.0,-27.0,-16.0,-6.0,-5.0,,,,,,,,,,,,
1689140543254311200,4.0,13.0,36.0,67.0,52.0,27.0,11.0,6.0,,,,,,,,,,,,
1689140543255310600,-1.0,-19.0,-23.0,-49.0,-31.0,-7.0,-6.0,-4.0,,,,,,,,,,,,
1689140543264306700,-1.0,15.0,81.0,53.0,6.0,-4.0,1.0,1.0,,,,,,,,,,,,
1689140543266305900,0.0,-11.0,-103.0,-2.0,22.0,-10.0,-2.0,0.0,,,,,,,,,,,,
1689140543280296800,-4.0,-6.0,87.0,-54.0,-42.0,-4.0,2.0,-3.0,,,,,,,,,,,,
1689140543282295400,8.0,31.0,7.0,48.0,74.0,19.0,6.0,5.0,,,,,,,,,,,,
1689140543287292400,-14.0,-34.0,-40.0,4.0,-2.0,-20.0,-9.0,-7.0,,,,,,,,,,,,
1689140543288292700,9.0,11.0,-28.0,-48.0,-30.0,4.0,9.0,8.0,,,,,,,,,,,,
1689140543294288100,5.0,11.0,54.0,89.0,79.0,6.0,9.0,4.0,,,,,,,,,,,,
1689140543296289300,-6.0,-2.0,-6.0,-30.0,-35.0,-25.0,-5.0,-6.0,,,,,,,,,,,,
1689140543310279100,7.0,-18.0,-33.0,28.0,39.0,21.0,7.0,7.0,,,,,,,,,,,,
1689140543311278700,10.0,3.0,19.0,-2.0,-92.0,-12.0,-8.0,-2.0,,,,,,,,,,,,
